Zip Code,Median Household income 
8107,77534
8108,100942
8109,79792
8110,65558
8201,65320
8202,107679
8203,80379
8204,79012
8205,68750
8210,81326
8212,78750
8215,74442
8217,-
8221,104706
8223,81808
8224,62361
8225,86568
8226,89848
8230,96696
8232,48502
8234,87392
8240,-
8241,104750
8242,63194
8243,100833
8244,63821
8246,-
8247,101528
8248,215972
8251,54574
8260,51769
8270,73804
8302,53799
8310,61979
8311,56111
8312,80578
8314,74023
8316,-
8317,102000
8318,87438
8319,96765
8320,-
8321,-
8322,89716
8323,80000
8324,86190
8326,76125
8327,78036
8328,62708
8329,93646
8330,73758
8332,59169
8340,76750
8341,42212
8343,95792
8344,78534
8345,62143
8346,76622
8348,78042
8349,61806
8350,57074
8352,73281
8353,76563
8360,51745
8361,85360
8401,31809
8402,102188
8403,137500
8406,64614
8501,128750
8502,185015
8505,105743
8510,147500
8511,91250
8512,110370
8514,107993
8515,147664
8518,81833
8520,97846
8525,146114
8527,101995
8528,93188
8530,130924
8533,113176
8534,146396
8535,173482
8536,111230
8540,171623
8542,92083
8550,202292
8551,151250
8553,115625
8554,83494
8555,97500
8558,205504
8559,124145
8560,114806
8561,-
8562,74702
8608,-
8609,36842
8610,68260
8611,38113
8618,54016
8619,95768
8620,102796
8628,102719
8629,59560
8638,63317
8640,59107
8641,52041
8648,114116
8690,116974
8691,147303
8701,45796
8720,121616
8721,84068
8722,77218
8723,80407
8724,98830
8730,154219
8731,84485
8732,85938
8733,65298
8734,86458
8735,76538
8736,123583
8738,110938
8740,80139
8741,95313
8742,112008
8750,140592
8751,59674
8752,79243
8753,88958
8755,81423
8757,57098
8758,78689
8759,57407
8801,144404
8802,135037
8804,116719
8805,73083
8807,135670
8808,-
8809,132300
8810,131462
8812,108998
8816,122004
8817,96398
8820,132711
8821,54868
8822,123906
8823,117125
8824,142955
8825,118088
8826,108844
8827,135150
8828,77656
8829,112337
8830,92177
8831,108036
8832,61636
8833,155347
8835,76403
8836,158083
8837,91542
8840,126458
8844,137523
8846,95721
8848,110824
8850,119706
8852,112033
8853,126732
8854,101425
8857,106591
8858,-
8859,92080
8861,54119
8863,89161
8865,71686
8867,142197
8869,90729
8872,85022
8873,103621
8876,109085
8879,83705
8880,81035
8882,79034
8884,100037
8886,111438
8887,91250
8889,156009
8890,-
8901,37455
8902,94989
8904,85519
10001,94286
10002,37786
10003,165417
10004,226130
10005,212569
10006,137500
10007,"250,000+"
10009,58931
10010,170284
10011,192234
10012,149094
10013,128721
10014,190865
10016,166016
10017,187356
10018,129583
10019,139947
10020,-
10021,232484
10022,243125
10023,201076
10024,187229
10025,135425
10026,57521
10027,49825
10028,209945
10029,36914
10030,40888
10031,43893
10032,44598
10033,50589
10034,43724
10035,32960
10036,133493
10037,34459
10038,81063
10039,36508
10040,46149
10044,115417
10065,215282
10069,"250,000+"
10075,168526
10103,-
10110,-
10111,-
10112,-
10115,-
10119,-
10128,167868
10152,-
10153,-
10154,-
10162,"250,000+"
10165,-
10167,-
10168,-
10169,-
10170,-
10171,-
10172,-
10173,-
10174,-
10177,-
10199,-
10271,-
10278,-
10279,-
10280,203330
10282,"250,000+"
10301,67675
10302,66599
10303,62967
10304,67488
10305,85369
10306,97459
10307,92836
10308,98445
10309,102400
10310,77185
10311,-
10312,100301
10314,93955
10451,31069
10452,28738
10453,26297
10454,23774
10455,29272
10456,28945
10457,29962
10458,32345
10459,30005
10460,26063
10461,67291
10462,53243
10463,63666
10464,111607
10465,87037
10466,54398
10467,37192
10468,37927
10469,66050
10470,74388
10471,102670
10472,33431
10473,41366
10474,31205
10475,60695
10501,126389
10502,191304
10503,226250
10504,239924
10505,217574
10506,227885
10507,74809
10509,119438
10510,192713
10511,115395
10512,100962
10514,"250,000+"
10516,127292
10517,101023
10518,192064
10519,-
10520,137636
10522,146027
10523,96086
10524,127250
10526,167955
10527,152667
10528,131061
10530,136964
10532,120284
10533,185175
10535,97604
10536,172206
10537,76597
10538,211607
10541,117258
10543,111914
10545,-
10546,177639
10547,128971
10548,106667
10549,121154
10550,51494
10552,95327
10553,76466
10560,152448
10562,86938
10566,64881
10567,133494
10570,146667
10573,80321
10576,194063
10577,216250
10578,119048
10579,140492
10580,208977
10583,213435
10588,74784
10589,127561
10590,160769
10591,101090
10594,155734
10595,133229
10596,58750
10597,244138
10598,133750
10601,81750
10603,102462
10604,92139
10605,151750
10606,89163
10607,140990
10701,51810
10703,79889
10704,84454
10705,57869
10706,157961
10707,115054
10708,145905
10709,139408
10710,101744
10801,69948
10803,173036
10804,182723
10805,71297
10901,115496
10910,-
10911,-
10913,129688
10914,126389
10915,-
10916,112361
10917,110766
10918,105208
10919,115298
10920,115662
10921,92375
10922,105000
10923,90402
10924,108257
10925,107125
10926,70917
10927,66739
10928,102206
10930,133434
10931,75208
10932,-
10933,93060
10940,73144
10941,77879
10950,72393
10952,57654
10953,130144
10954,114838
10956,136590
10958,108750
10960,100200
10962,111359
10963,82404
10964,165875
10965,124075
10968,102321
10969,93625
10970,94123
10973,112891
10974,106198
10975,-
10976,150069
10977,61711
10979,-
10980,111332
10983,118426
10984,120329
10985,-
10986,122974
10987,127308
10988,81094
10989,123004
10990,104939
10992,105000
10993,56875
10994,154896
10996,104028
10998,94063
11001,120641
11003,98125
11004,107172
11005,78654
11010,107488
11020,137639
11021,133608
11023,115806
11024,100438
11030,207757
11040,125508
11042,-
11050,138851
11096,48938
11101,59609
11102,52785
11103,63628
11104,65518
11105,73422
11106,60397
11109,171283
11201,149375
11203,58606
11204,52371
11205,49130
11206,30548
11207,42395
11208,43160
11209,84253
11210,68422
11211,49495
11212,35301
11213,44729
11214,59821
11215,137183
11216,58848
11217,113880
11218,65324
11219,36747
11220,37340
11221,47440
11222,82296
11223,54547
11224,44424
11225,55282
11226,51239
11228,75500
11229,67009
11230,55637
11231,104905
11232,45929
11233,41063
11234,85973
11235,64291
11236,70274
11237,37930
11238,84644
11239,33886
11351,-
11354,47824
11355,40724
11356,61748
11357,86084
11358,75281
11359,-
11360,101483
11361,89348
11362,95000
11363,103897
11364,85350
11365,72384
11366,91788
11367,69178
11368,45651
11369,59144
11370,57388
11371,-
11372,53013
11373,49816
11374,76464
11375,102845
11377,53060
11378,75313
11379,90423
11385,65130
11411,90759
11412,78216
11413,84460
11414,83387
11415,73974
11416,61986
11417,72456
11418,62025
11419,63814
11420,64492
11421,69206
11422,91975
11423,75346
11424,-
11425,-
11426,90506
11427,86733
11428,72025
11429,79815
11430,-
11432,57037
11433,52208
11434,69494
11435,57418
11436,70161
11451,-
11501,104266
11507,125151
11509,158125
11510,107097
11514,108568
11516,112635
11518,121083
11520,77171
11530,169970
11542,87939
11545,168576
11547,122250
11548,122330
11549,-
11550,62074
11552,109820
11553,78853
11554,117047
11556,-
11557,121118
11558,113323
11559,141691
11560,142537
11561,109570
11563,106647
11565,123065
11566,144581
11568,205972
11569,136250
11570,139853
11572,122491
11575,79878
11576,194153
11577,137009
11579,132596
11580,111447
11581,108234
11590,108104
11596,133792
11598,153846
11691,50513
11692,46272
11693,59016
11694,97412
11697,124271
11701,94607
11702,128495
11703,99435
11704,93248
11705,109718
11706,84710
11709,114467
11710,130998
11713,73226
11714,119940
11715,123108
11716,97105
11717,69984
11718,146591
11719,109056
11720,108725
11721,131250
11722,70090
11724,218603
11725,133373
11726,72370
11727,92215
11729,101544
11730,129005
11731,118216
11732,161298
11733,154375
11735,111518
11738,105763
11739,198500
11740,137894
11741,112706
11742,107560
11743,142708
11746,113314
11747,148192
11749,91458
11751,107422
11752,109261
11753,168403
11754,123553
11755,115733
11756,112424
11757,94856
11758,122398
11762,132563
11763,94910
11764,122383
11765,201875
11766,131447
11767,130213
11768,150347
11769,117150
11770,139375
11771,141838
11772,90768
11776,105968
11777,135957
11778,105609
11779,99521
11780,139464
11782,130969
11783,125613
11784,95498
11786,140625
11787,127826
11788,118079
11789,92604
11790,142028
11791,178712
11792,129766
11793,130190
11794,-
11795,126353
11796,119732
11797,235147
11798,75925
11801,111154
11803,146983
11804,145037
11901,70909
11930,120667
11931,-
11932,77596
11933,97827
11934,102459
11935,91212
11937,107341
11939,100096
11940,101576
11941,117042
11942,106542
11944,65378
11946,91161
11947,-
11948,81533
11949,129625
11950,77193
11951,67625
11952,111359
11953,89826
11954,86212
11955,74722
11956,111750
11957,81563
11958,126458
11959,112727
11960,70417
11961,85699
11962,-
11963,111292
11964,121484
11965,119405
11967,86371
11968,101484
11970,-
11971,120781
11972,130313
11973,-
11975,-
11976,161579
11977,113438
11978,105147
11980,104661
12007,-
12008,129135
12009,107168
12010,57454
12015,78250
12017,63750
12018,98613
12019,104123
12020,86143
12022,70573
12023,80795
12024,-
12025,81042
12027,108286
12028,76875
12029,88125
12031,-
12032,46700
12033,87442
12035,43958
12036,53750
12037,66579
12040,41518
12041,75625
12042,-
12043,68942
12045,47902
12046,74063
12047,68160
12051,81429
12052,70833
12053,85682
12054,123926
12056,100921
12057,68396
12058,68750
12059,82143
12060,73250
12061,113494
12062,86875
12063,117679
12064,-
12065,102900
12066,71705
12067,75994
12068,58919
12069,-
12070,66250
12071,50625
12072,57143
12074,80398
12075,76538
12076,67292
12077,107596
12078,51526
12083,82500
12084,96480
12085,46250
12086,66875
12087,71701
12089,-
12090,65592
12092,77981
12093,57989
12094,77179
12095,60603
12106,90743
12108,65750
12110,90315
12115,-
12116,51513
12117,56458
12118,88271
12120,65500
12121,80972
12122,50391
12123,92500
12124,73750
12125,74250
12130,122154
12131,88036
12132,67708
12134,61458
12136,102361
12137,74118
12138,71250
12139,62500
12140,106685
12143,62708
12144,78416
12147,96667
12148,115482
12149,62216
12150,74028
12151,88500
12153,83529
12154,76964
12155,56856
12156,125333
12157,75400
12158,98347
12159,143269
12160,60625
12161,-
12164,67500
12165,133636
12166,58750
12167,64250
12168,75625
12169,66250
12170,75556
12172,46250
12173,75489
12174,-
12175,58750
12176,81875
12177,103415
12180,69051
12182,57628
12183,58897
12184,85602
12185,98188
12186,106528
12187,48438
12188,79983
12189,66860
12190,56250
12192,74722
12193,82750
12194,55000
12195,38672
12196,100399
12197,47017
12198,96094
12202,35096
12203,87617
12204,65114
12205,81487
12206,42373
12207,-
12208,98634
12209,57714
12210,43939
12211,117550
12222,-
12302,86433
12303,81214
12304,60368
12305,62974
12306,74343
12307,26974
12308,65041
12309,112421
12401,62670
12404,80417
12405,60156
12406,57500
12407,71667
12409,111944
12410,85750
12411,80714
12412,-
12413,39000
12414,50462
12416,-
12417,50800
12418,68500
12419,64886
12420,-
12421,65250
12422,68750
12423,70375
12424,77500
12427,103750
12428,52188
12429,-
12430,49375
12431,40000
12432,68664
12433,136491
12434,58029
12435,-
12436,52414
12438,-
12439,36875
12440,70250
12441,-
12442,-
12443,97627
12444,85446
12446,64615
12448,236979
12449,66125
12450,-
12451,87826
12452,46875
12453,-
12454,82667
12455,58719
12456,44485
12457,69107
12458,54583
12459,-
12460,54423
12461,98393
12463,62727
12464,80066
12465,55208
12466,75769
12468,52813
12469,51641
12470,60924
12471,73750
12472,58068
12473,74172
12474,51023
12475,-
12477,72500
12480,62188
12481,68289
12482,51354
12483,-
12484,91484
12485,74531
12486,92872
12487,99674
12489,75592
12490,-
12491,94196
12492,52875
12493,-
12494,83906
12495,120313
12496,73875
12498,89944
12501,78636
12502,79167
12503,76875
12504,102708
12507,64643
12508,84291
12512,-
12513,62237
12514,100800
12515,101667
12516,68750
12517,92578
12518,99167
12520,111429
12521,85938
12522,59697
12523,69911
12524,100279
12525,97212
12526,83072
12527,-
12528,86326
12529,83250
12530,-
12531,111250
12533,113598
12534,63213
12538,98833
12540,112500
12542,85807
12543,91488
12545,112614
12546,70074
12547,100000
12548,95074
12549,101777
12550,65987
12553,88694
12561,92539
12563,96694
12564,100611
12565,52661
12566,98523
12567,80966
12569,85284
12570,109207
12571,84701
12572,98406
12574,120074
12575,131429
12577,130385
12578,100536
12580,92500
12581,85208
12582,102125
12583,99028
12585,143472
12586,71779
12589,87045
12590,94058
12592,75104
12594,72786
12601,60050
12603,95337
12604,-
12701,43534
12719,61875
12720,-
12721,78664
12722,-
12723,63750
12724,87708
12725,96071
12726,80375
12729,63950
12732,68889
12733,43281
12734,75577
12736,34688
12737,73514
12738,75625
12740,74152
12741,97596
12742,-
12743,63750
12745,50500
12746,88125
12747,80750
12748,73482
12749,-
12750,74750
12751,64375
12752,39167
12754,46609
12758,66451
12759,25898
12760,60938
12762,24276
12763,74712
12764,63125
12765,85909
12766,68810
12767,120000
12768,88281
12769,77337
12770,61250
12771,65035
12775,98911
12776,69671
12777,96250
12778,-
12779,37561
12780,55037
12781,76053
12783,54792
12784,-
12785,-
12786,45042
12787,115750
12788,58365
12789,62279
12790,63958
12791,37228
12792,-
12801,60545
12803,76607
12804,76406
12808,75313
12809,60809
12810,69063
12811,-
12812,63438
12814,63636
12815,68077
12816,67841
12817,88030
12819,61250
12821,-
12822,64018
12823,52976
12824,67083
12827,66682
12828,61711
12831,91333
12832,53912
12833,91738
12834,78576
12835,57063
12836,61563
12837,32083
12838,76250
12839,55122
12841,76964
12842,55347
12843,39000
12844,79607
12845,79417
12846,72045
12847,88125
12849,65491
12850,86181
12851,61250
12852,56458
12853,53438
12855,63750
12856,-
12857,55500
12858,69583
12859,56372
12860,42500
12861,67083
12862,-
12863,77500
12864,-
12865,64569
12866,97622
12870,59815
12871,75417
12872,28750
12873,63594
12874,85250
12878,63125
12883,69024
12884,70625
12885,62306
12886,110489
12887,55673
12901,59576
12903,60278
12910,59792
12911,-
12912,67639
12913,69643
12914,46458
12916,68542
12917,61957
12918,64596
12919,46406
12920,61736
12921,72342
12922,62917
12923,60938
12924,38250
12926,57391
12927,51250
12928,54183
12929,57292
12930,61354
12932,72500
12933,-
12934,46875
12935,49079
12936,66719
12937,50000
12939,54583
12941,64596
12942,72292
12943,53804
12944,55536
12945,73958
12946,73482
12950,68571
12952,72778
12953,57714
12955,85417
12956,56406
12957,49821
12958,42111
12959,54063
12960,68839
12961,-
12962,72824
12964,113333
12965,42292
12966,49563
12967,47188
12969,45714
12970,61250
12972,75353
12973,60208
12974,55682
12975,177976
12976,122813
12977,-
12978,-
12979,79167
12980,53333
12981,70133
12983,70923
12985,65357
12986,65423
12987,-
12989,72917
12992,68606
12993,54679
12996,68068
12997,70000
12998,44500
13020,66250
13021,64456
13024,-
13026,76339
13027,85806
13028,49063
13029,83226
13030,74792
13031,83523
13032,64733
13033,68654
13034,71667
13035,90450
13036,62205
13037,77314
13039,97881
13040,61364
13041,92036
13042,60236
13044,71736
13045,67959
13051,-
13052,68810
13053,78375
13054,64044
13057,73677
13060,79688
13061,78125
13062,82857
13063,92917
13064,-
13066,106176
13068,64717
13069,57977
13071,67333
13072,57500
13073,66818
13074,58472
13076,54617
13077,63920
13078,113603
13080,80729
13081,73000
13082,72885
13083,63333
13084,69309
13087,145493
13088,70507
13090,78457
13092,70577
13101,66563
13102,-
13103,13856
13104,123984
13108,92326
13110,81118
13111,49583
13112,70341
13113,70833
13114,64038
13115,100500
13116,59255
13117,47333
13118,64000
13120,62917
13122,76923
13123,50179
13124,54167
13126,64430
13131,55536
13132,76250
13134,74167
13135,68365
13136,47308
13138,-
13140,61009
13141,60865
13142,53065
13143,56389
13144,41875
13145,58333
