Zip Code,Median Household income
21822,46250
21824,-
21826,56152
21829,74837
21830,75913
21835,57656
21837,74429
21838,70550
21840,66304
21841,84109
21842,55064
21849,51875
21850,68203
21851,41896
21853,34475
21856,47695
21861,65809
21862,-
21863,56338
21864,48456
21865,135899
21866,-
21867,-
21869,50625
21871,60108
21872,47115
21874,45513
21875,61094
21890,-
21901,80542
21902,-
21903,74904
21904,86528
21911,76504
21912,54464
21913,34569
21914,80250
21915,82454
21916,-
21917,82895
21918,80417
21919,86444
21920,34722
21921,72992
21930,-
22003,110086
22015,137370
22025,114601
22026,89771
22027,"250,000+"
22030,119710
22031,111858
22032,150056
22033,114742
22035,-
22039,207724
22041,72298
22042,108021
22043,122337
22044,79909
22046,147061
22060,84384
22066,228067
22079,114655
22101,199208
22102,123474
22124,164332
22125,136964
22134,67356
22150,101676
22151,128503
22152,130810
22153,145828
22172,80256
22180,155115
22181,175162
22182,186629
22185,-
22191,87856
22192,102524
22193,102747
22201,126632
22202,114224
22203,108857
22204,88425
22205,182023
22206,109291
22207,194272
22209,110050
22211,126250
22213,173875
22214,-
22301,168804
22302,109482
22303,96607
22304,82161
22305,95610
22306,78534
22307,118892
22308,180862
22309,90622
22310,127815
22311,72880
22312,82371
22314,130839
22315,131586
22401,65641
22405,96243
22406,100896
22407,88524
22408,91573
22427,56455
22432,-
22433,-
22435,48212
22436,55900
22437,69375
22438,52083
22443,54018
22448,62500
22454,70364
22460,55750
22469,54138
22473,65511
22476,-
22480,73833
22482,51976
22485,95033
22488,45104
22503,58333
22504,83333
22508,87001
22509,91339
22511,67596
22514,64722
22520,62326
22529,30917
22530,-
22534,62434
22535,46250
22538,53879
22539,77857
22542,69598
22546,70547
22548,15844
22551,86067
22553,93849
22554,120890
22556,115952
22560,46707
22567,53214
22572,47443
22576,43224
22578,69583
22579,-
22580,56122
22601,59004
22602,82823
22603,70856
22610,64712
22611,76607
22620,106583
22623,96328
22624,66675
22625,85242
22627,53056
22630,64482
22637,92743
22639,-
22640,57019
22641,55682
22642,82177
22643,-
22644,65170
22645,78682
22646,70455
22650,57639
22652,62614
22654,65893
22655,79644
22656,95655
22657,60379
22660,54688
22663,76250
22664,56091
22701,74175
22709,68458
22711,-
22712,88313
22713,100800
22714,94306
22715,71058
22716,-
22718,71420
22719,55385
22720,141250
22722,38869
22723,-
22724,132159
22726,67222
22727,58391
22728,92692
22729,75114
22730,63988
22731,-
22732,70568
22733,82454
22734,77569
22735,80804
22736,55930
22737,70270
22738,68200
22740,54271
22741,-
22742,98750
22743,-
22747,74569
22749,49306
22801,53042
22802,48746
22807,-
22810,71667
22811,59321
22812,63458
22815,58395
22820,37287
22821,65417
22824,60445
22827,53741
22830,49053
22831,66136
22832,62159
22834,74725
22835,52932
22840,77930
22841,64639
22842,53780
22843,62782
22844,50354
22845,-
22846,72130
22847,55455
22849,50203
22850,65469
22851,44357
22853,53622
22901,74663
22902,64862
22903,64107
22904,-
22911,81075
22920,87824
22922,59555
22923,78512
22931,76576
22932,79938
22935,58382
22936,120172
22937,57857
22938,86319
22939,74750
22940,60440
22942,54594
22943,94479
22946,53438
22947,94375
22948,42339
22949,32348
22952,59505
22958,83846
22959,75278
22960,56317
22963,78611
22964,69803
22967,66923
22968,77839
22969,63060
22971,-
22972,78611
22973,49063
22974,87974
22976,79450
22980,49913
22989,-
23002,57656
23004,42708
23005,72558
23009,73893
23011,105167
23015,80465
23021,57528
23022,41735
23023,-
23024,68224
23025,113846
23027,33409
23030,56594
23032,-
23035,69524
23038,71719
23039,100926
23040,48864
23043,58229
23045,-
23047,68932
23050,63274
23055,70889
23056,58654
23059,117683
23060,86134
23061,77785
23062,52551
23063,68214
23064,-
23065,59167
23066,78194
23068,-
23069,64547
23070,61563
23071,67414
23072,65747
23075,46000
23076,-
23079,54563
23083,67466
23084,84491
23085,-
23086,69451
23089,78019
23091,44591
23092,31615
23093,55556
23102,86396
23103,111782
23106,45288
23108,106190
23109,49701
23110,59458
23111,82592
23112,98190
23113,115669
23114,110122
23115,34886
23116,110483
23117,73055
23119,86964
23120,136593
23123,44957
23124,86950
23125,108627
23126,61250
23128,87083
23129,143125
23130,-
23138,-
23139,86152
23140,79850
23141,86432
23146,113654
23148,63264
23149,68906
23150,62183
23153,108250
23156,64207
23160,-
23161,-
23163,-
23168,76453
23169,35337
23173,-
23175,49688
23176,56791
23177,70509
23180,55000
23181,71583
23185,84085
23187,-
23188,85899
23192,88152
23219,36890
23220,44461
23221,77816
23222,40147
23223,43505
23224,39485
23225,48603
23226,101679
23227,50339
23228,53626
23229,82758
23230,61086
23231,56872
23233,102976
23234,49899
23235,81534
23236,82045
23237,60245
23238,79924
23250,-
23294,62516
23301,44286
23302,125966
23303,-
23304,-
23306,69209
23307,49886
23308,55625
23310,44079
23313,38875
23314,79556
23315,58933
23316,45476
23320,73192
23321,79424
23322,108037
23323,81886
23324,42023
23325,63521
23336,52848
23337,45729
23347,60972
23350,46681
23354,144250
23356,75125
23357,61055
23358,56736
23359,32375
23389,-
23395,40407
23398,53906
23401,28906
23405,61875
23407,-
23408,24769
23409,150000
23410,42431
23413,42198
23414,78053
23415,28397
23416,30500
23417,51504
23418,61875
23420,38472
23421,29337
23422,-
23423,66250
23426,-
23427,39028
23430,76698
23432,109833
23433,109000
23434,63386
23435,88880
23436,104205
23437,65662
23438,72143
23440,41806
23441,43250
23442,37443
23451,73810
23452,70845
23453,69932
23454,79984
23455,73220
23456,107262
23457,82222
23459,60156
23460,-
23461,-
23462,67082
23464,80399
23480,33849
23486,-
23487,67259
23488,46956
23502,57750
23503,53963
23504,28945
23505,50415
23507,76432
23508,56753
23509,53363
23510,55600
23511,61016
23513,49311
23517,56450
23518,59299
23523,30472
23551,-
23601,59076
23602,63039
23603,51588
23604,54188
23605,42330
23606,57969
23607,33099
23608,56422
23651,87417
23661,50843
23662,97242
23663,52412
23664,68088
23665,66350
23666,57132
23669,54745
23690,67212
23691,-
23692,87513
23693,101478
23696,97344
23701,55929
23702,42257
23703,66739
23704,37851
23707,46419
23708,-
23709,-
23801,70114
23803,44962
23805,56411
23806,-
23821,55198
23824,43549
23827,51625
23828,67361
23829,89848
23830,88056
23831,76388
23832,88562
23833,55563
23834,60631
23836,85808
23837,49414
23838,113224
23839,68125
23840,64583
23841,65781
23842,84152
23843,48500
23844,35208
23845,82685
23846,59071
23847,35667
23850,56714
23851,47631
23856,45708
23857,58013
23860,42934
23866,67725
23867,46316
23868,31342
23872,52000
23874,52750
23875,63574
23876,41250
23878,64943
23879,68977
23881,53209
23882,51719
23883,61528
23884,-
23885,72900
23887,-
23888,50000
23889,43894
23890,54063
23891,-
23893,60433
23894,94891
23897,41667
23898,72111
23899,37857
23901,47234
23909,-
23915,51833
23917,50568
23919,47237
23920,47215
23921,43917
23922,59811
23923,41770
23924,38580
23927,51875
23930,42878
23934,56488
23936,48936
23937,37266
23938,77917
23942,38188
23943,-
23944,43267
23947,44375
23950,36647
23952,26722
23954,40965
23958,43857
23959,60100
23960,48633
23962,73281
23963,-
23964,34792
23966,55254
23967,43984
23968,40119
23970,41740
23974,42049
23976,-
24011,52218
24012,46414
24013,35915
24014,60403
24015,56016
24016,27856
24017,34368
24018,69989
24019,72593
24020,-
24053,40333
24054,40828
24055,36832
24058,-
24059,76938
24060,53018
24064,71553
24065,68407
24066,63403
24067,56618
24069,54583
24070,69598
24072,54766
24073,60039
24076,58393
24077,50634
24078,39399
24079,40916
24082,67083
24083,81471
24084,51399
24085,42700
24086,-
24087,57633
24088,46287
24089,46184
24090,86625
24091,52962
24092,53317
24093,75000
24095,58750
24101,69325
24102,40046
24104,71670
24105,43780
24112,36646
24120,41588
24121,68125
24122,53715
24124,48583
24127,48707
24128,61435
24130,-
24131,-
24132,-
24133,43828
24134,57016
24136,56071
24137,56950
24138,82569
24139,-
24141,48664
24142,-
24147,50278
24148,41364
24149,61346
24150,70785
24151,46585
24153,61959
24161,46522
24162,57371
24165,37837
24167,-
24168,30400
24171,45410
24174,47014
24175,80238
24176,92292
24179,53254
24184,56711
24185,60500
24201,36867
24202,47077
24210,43997
24211,64219
24216,27250
24217,19000
24219,50998
24220,41929
24221,28906
24224,35200
24225,33405
24226,29848
24228,32853
24230,39811
24236,32587
24237,23472
24239,26932
24243,48537
24244,37500
24245,32393
24246,31161
24248,31296
24250,39597
24251,43848
24256,27975
24258,36989
24260,31299
24263,36536
24265,20776
24266,42872
24269,-
24270,42038
24271,33056
24272,18148
24273,30667
24277,25806
24279,36934
24280,44118
24281,28472
24282,27386
24283,33559
24290,33462
24292,24844
24293,40060
24301,51072
24311,32115
24312,37044
24313,35417
24314,50057
24315,50602
24316,-
24317,38947
24318,50179
24319,49114
24322,-
24323,51705
24324,68482
24325,37115
24326,47955
24328,47885
24330,30885
24333,39911
24340,47668
24343,44981
24347,53333
24348,37125
24350,41042
24351,16783
24352,28675
24354,38389
24360,54923
24361,57198
24363,33500
24366,39492
24368,50727
24370,34926
24374,36975
24375,52029
24377,51083
24378,26528
24380,56667
24381,55573
24382,48202
24401,53770
24411,-
24412,-
24413,49821
24415,-
24416,40422
24421,72462
24422,42803
24426,46565
24430,31250
24431,42887
24432,61250
24433,47813
24435,51134
24437,64659
24439,39643
24440,66928
24441,59740
24442,-
24445,48387
24448,35625
24450,57654
24457,23462
24458,30398
24459,74978
24460,57581
24464,-
24465,54028
24467,96000
24471,62981
24472,31667
24473,45000
24474,50208
24476,74464
24477,63184
24479,45495
24482,56964
24483,55703
24484,46786
24485,52917
24486,60369
24487,65617
24501,38182
24502,50112
24503,75353
24504,41264
24517,38293
24520,58750
24521,54712
24522,55652
24523,51632
24526,58167
24527,53803
24528,42688
24529,46944
24530,52955
24531,51491
24534,34654
24536,86964
24538,55795
24539,34904
24540,40280
24541,39059
24549,49605
24550,60321
24551,81991
24553,48833
24554,48696
24555,39318
24556,67773
24557,38604
24558,34872
24562,54107
24563,44015
24565,32500
24566,60820
24569,50882
24570,-
24571,52162
24572,50915
24574,60429
24577,33416
24578,50602
24579,45817
24580,48750
24581,-
24586,48388
24588,46051
24589,47425
24590,58511
24592,44707
24593,72589
24594,37276
24595,106154
24597,42440
24598,64491
24599,49821
24601,-
24602,36250
24603,26179
24604,17616
24605,48062
24606,-
24607,41667
24609,43312
24612,-
24613,36932
24614,36552
24620,23673
24622,28365
24628,-
24630,43750
24631,32500
24634,31042
24635,19036
24637,54742
24639,33169
24641,31300
24646,35694
24649,40801
24651,49904
24656,41958
24657,36838
24701,36106
24712,39231
24714,-
24715,35000
24716,-
24719,-
24724,56250
24726,22328
24729,27292
24731,-
24733,-
24736,30833
24737,-
24738,72938
24740,43586
24747,30109
24801,31293
24808,30139
24811,47431
24813,-
24815,27188
24816,60110
24817,19408
24818,41797
24822,53225
24823,36667
24826,24464
24827,60737
24828,26429
24830,-
24831,-
24834,-
24836,40192
24839,50194
24843,-
24844,16512
24845,-
24846,-
24847,-
24848,28750
24849,-
24850,19844
24851,35393
24853,-
24854,-
24857,36250
24860,29653
24861,"2,500-"
24862,13650
24866,27656
24867,-
24868,25673
24869,-
24870,41111
24871,46250
24872,24556
24873,49107
24874,55990
24878,27667
24879,28235
24880,-
24881,35662
24882,28000
24884,42652
24887,-
24888,-
24892,26000
24894,25833
24898,-
24901,39607
24910,36094
24915,38214
24916,39853
24918,53325
24920,20278
24924,27019
24925,27125
24927,21635
24931,33958
24934,37500
24935,45043
24938,66484
24941,39643
24944,49464
24945,30664
24946,47254
24951,45913
24954,40255
24957,-
24962,-
24963,51417
24966,32500
24970,43850
24974,38466
24976,37604
24977,36481
24981,37260
24983,31136
24984,25714
24986,38728
24991,51771
25002,-
25003,49184
25005,-
25007,-
25008,35221
25009,26607
25011,30526
25015,50333
25019,33818
25021,35556
25022,-
25024,28563
25025,-
25028,24375
25030,49583
25031,46500
25033,47138
25035,25897
25036,-
25039,46744
25040,61397
25043,36042
25044,41719
25045,36968
25047,21786
25048,-
25049,42976
25051,-
25053,45903
25054,-
25057,44602
25059,61250
25060,33726
25061,63438
25062,22031
25063,33798
25064,44058
25067,44866
25070,57723
25071,51820
25075,37622
25076,-
25081,55075
25082,73906
25083,48438
25085,45593
25086,47083
25088,13702
25090,-
25093,-
25102,33269
25103,44779
25106,19922
25107,-
25108,-
25109,-
25110,22930
25111,21771
25112,-
25113,30688
25114,-
25115,32353
25118,49125
25119,41250
25121,29271
25123,42039
25124,-
25125,48618
25126,-
25130,40676
25132,-
25133,24133
25134,-
25136,26307
25139,-
25140,23189
25141,-
25142,55000
25143,43183
25148,48750
25149,39375
25152,-
25154,24650
25156,32724
25159,44615
25160,-
25161,-
25162,56667
25164,36648
25165,83611
25168,78254
25169,45602
25173,29063
25174,67614
25177,46601
25180,-
25181,33333
25183,-
25185,-
25186,31000
25187,-
25193,47875
25201,-
25202,49650
25203,-
25204,41042
25205,27270
25206,63824
25208,35347
25209,34922
25211,-
25213,71632
25214,-
25234,42045
25235,17402
25239,39700
25241,76290
25243,29744
25244,50982
25245,57895
25247,50156
25248,53750
25251,42578
25252,71607
25253,54219
25259,47404
25260,36838
25261,-
25262,42188
25264,45074
25265,38226
25266,53438
25267,29464
25268,27200
25270,55833
25271,42515
25275,52978
25276,32184
25285,47261
25286,38313
25287,30370
25301,22973
25302,40156
25303,58820
25304,54688
25305,-
25306,47228
25309,50509
25311,40920
25312,39239
25313,56127
25314,80625
25315,38700
25320,37241
25401,41192
25403,75108
25404,58471
25405,71754
25411,52472
25413,59286
25414,82103
25419,70019
25420,67500
25422,36138
25425,83458
25427,68263
25428,67716
25430,72567
25431,-
25432,39844
25434,57339
25437,-
25438,66417
25442,82813
25443,91250
25444,-
25446,122557
25501,49056
25502,38966
25503,52379
25504,49357
25505,25163
25506,33750
