RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2/28/2021
60746,9084,7660,Zip,NJ,NJ,Ridgefield Park,New York-Newark-Jersey City,Bergen County,429378
90572,9084,74873,Zip,OK,OK,Tecumseh,Shawnee,Pottawatomie County,87871
58739,9084,2356,Zip,MA,MA,Easton,Providence-Warwick,Bristol County,593782
59934,9088,5495,Zip,VT,VT,Williston,Burlington-South Burlington,Chittenden County,444835
92908,9089,79331,Zip,TX,TX,Lamesa,Lamesa,Dawson County,78908
60336,9091,6478,Zip,CT,CT,Oxford,New Haven-Milford,New Haven County,391344
90785,9092,75233,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,242772
69887,9093,28360,Zip,NC,NC,Lumberton,Lumberton,Robeson County,122530
67226,9093,22308,Zip,VA,VA,Fort Hunt,Washington-Arlington-Alexandria,Fairfax County,784638
91014,9093,75654,Zip,TX,TX,Henderson,Longview,Rusk County,149183
88881,9096,71047,Zip,LA,LA,Keithville,Shreveport-Bossier City,Caddo Parish,160744
72943,9096,33972,Zip,FL,FL,Lehigh Acres,Cape Coral-Fort Myers,Lee County,221492
60925,9096,8031,Zip,NJ,NJ,Bellmawr,Philadelphia-Camden-Wilmington,Camden County,192706
92295,9099,78163,Zip,TX,TX,Bulverde,San Antonio-New Braunfels,Comal County,413938
69181,9099,27025,Zip,NC,NC,Madison,Greensboro-High Point,Rockingham County,148367
72296,9099,32908,Zip,FL,FL,Palm Bay,Palm Bay-Melbourne-Titusville,Brevard County,218998
60824,9102,7836,Zip,NJ,NJ,Mt Olive Township,New York-Newark-Jersey City,Morris County,436813
77726,9102,45648,Zip,OH,OH,Lucasville,Portsmouth,Scioto County,114188
97473,9102,93908,Zip,CA,CA,Salinas,Salinas,Monterey County,925171
65612,9105,18840,Zip,PA,PA,Sayre,Sayre,Bradford County,143230
74536,9105,37879,Zip,TN,TN,Tazewell,,Claiborne County,116135
59266,9107,3874,Zip,NH,NH,Seabrook,Boston-Cambridge-Newton,Rockingham County,473656
399585,9107,33976,Zip,FL,FL,Lehigh Acres,Cape Coral-Fort Myers,Lee County,193785
70725,9109,29829,Zip,SC,SC,Graniteville,Augusta-Richmond County,Aiken County,195746
66560,9109,20695,Zip,MD,MD,White Plains,Washington-Arlington-Alexandria,Charles County,398443
76469,9111,43023,Zip,OH,OH,Granville,Columbus,Licking County,384532
73607,9112,35769,Zip,AL,AL,Scottsboro,Scottsboro,Jackson County,175334
61771,9113,10280,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,785167
71950,9113,32344,Zip,FL,FL,Monticello,Tallahassee,Jefferson County,172126
90775,9113,75223,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,232265
65986,9116,19526,Zip,PA,PA,Hamburg,Reading,Berks County,204826
60781,9116,7734,Zip,NJ,NJ,Keansburg,New York-Newark-Jersey City,Monmouth County,279996
77443,9118,45106,Zip,OH,OH,Bethel,Cincinnati,Clermont County,176436
97842,9118,94708,Zip,CA,CA,Berkeley,San Francisco-Oakland-Hayward,Alameda County,1688374
71529,9120,31415,Zip,GA,GA,Savannah,Savannah,Chatham County,96376
62992,9121,13148,Zip,NY,NY,Town of Seneca Falls,Seneca Falls,Seneca County,127847
79908,9121,49740,Zip,MI,MI,Harbor Springs,,Emmet County,310622
59755,9123,4976,Zip,ME,ME,Skowhegan,,Somerset County,142061
95556,9123,88081,Zip,NM,NM,Chaparral,Las Cruces,Dona Ana County,121934
81311,9125,53235,Zip,WI,WI,Saint Francis,Milwaukee-Waukesha-West Allis,Milwaukee County,180098
69241,9126,27214,Zip,NC,NC,Browns Summit,Greensboro-High Point,Guilford County,218189
63508,9126,14411,Zip,NY,NY,Town of Albion,Rochester,Orleans County,112023
97387,9128,93644,Zip,CA,CA,Oakhurst,Madera,Madera County,344911
77233,9129,44615,Zip,OH,OH,Carrollton,Canton-Massillon,Carroll County,136061
67225,9130,22307,Zip,VA,VA,Belle Haven,Washington-Arlington-Alexandria,Fairfax County,789035
82985,9130,56649,Zip,MN,MN,International Falls,,Koochiching County,109889
70157,9130,28713,Zip,NC,NC,Bryson City,,Swain County,188513
73393,9134,35223,Zip,AL,AL,Mountain Brook,Birmingham-Hoover,Jefferson County,676843
88393,9135,69341,Zip,NE,NE,Gering,Scottsbluff,Scotts Bluff County,156599
94137,9136,83350,Zip,ID,ID,Rupert,Burley,Minidoka County,191355
92837,9136,79108,Zip,TX,TX,Amarillo,Amarillo,Potter County,144235
66256,9138,20166,Zip,VA,VA,Sterling,Washington-Arlington-Alexandria,Loudoun County,501565
72667,9138,33540,Zip,FL,FL,Zephyrhills,Tampa-St. Petersburg-Clearwater,Pasco County,190908
87140,9138,66224,Zip,KS,KS,Leawood,Kansas City,Johnson County,577333
63913,9141,15129,Zip,PA,PA,South Park Township,Pittsburgh,Allegheny County,220155
87281,9142,66720,Zip,KS,KS,Chanute,,Neosho County,64328
71193,9143,30546,Zip,GA,GA,Hiawassee,,Towns County,242031
75586,9144,40242,Zip,KY,KY,Louisville,Louisville/Jefferson County,Jefferson County,264570
69441,9145,27601,Zip,NC,NC,Raleigh,Raleigh,Wake County,371906
399673,9146,89508,Zip,NV,NV,Cold Springs,Reno,Washoe County,387091
61959,9147,10980,Zip,NY,NY,Town of Stony Point,New York-Newark-Jersey City,Rockland County,435913
61045,9148,8318,Zip,NJ,NJ,Elmer,Philadelphia-Camden-Wilmington,Salem County,212314
95197,9148,86413,Zip,AZ,AZ,Golden Valley,Lake Havasu City-Kingman,Mohave County,180319
60538,9150,7022,Zip,NJ,NJ,Fairview,New York-Newark-Jersey City,Bergen County,519801
80146,9151,50112,Zip,IA,IA,Grinnell,,Poweshiek County,161832
93470,9151,80549,Zip,CO,CO,Wellington,Fort Collins,Larimer County,392211
94767,9153,85054,Zip,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,604209
73972,9153,36613,Zip,AL,AL,Eight Mile,Mobile,Mobile County,121643
64625,9153,16511,Zip,PA,PA,Erie,Erie,Erie County,132215
61221,9153,8863,Zip,NJ,NJ,Edison,New York-Newark-Jersey City,Middlesex County,343851
77740,9153,45669,Zip,OH,OH,Proctorville,Huntington-Ashland,Lawrence County,163370
73374,9158,35204,Zip,AL,AL,Birmingham,Birmingham-Hoover,Jefferson County,43465
74623,9158,38060,Zip,TN,TN,Oakland,Memphis,Fayette County,244826
70107,9160,28657,Zip,NC,NC,Newland,,Avery County,138003
64357,9161,15906,Zip,PA,PA,Johnstown,Johnstown,Cambria County,34509
93387,9162,80435,Zip,CO,CO,Keystone,Breckenridge,Summit County,919749
87021,9163,65809,Zip,MO,MO,Springfield,Springfield,Greene County,327262
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,509076
93208,9164,80018,Zip,CO,CO,Aurora,Denver-Aurora-Lakewood,Arapahoe County,468867
62221,9166,11742,Zip,NY,NY,Holtsville,New York-Newark-Jersey City,Suffolk County,487160
86494,9167,64501,Zip,MO,MO,Saint Joseph,St. Joseph,Buchanan County,71607
88975,9167,71241,Zip,LA,LA,Farmerville,Monroe,Union Parish,130128
97968,9167,95073,Zip,CA,CA,Soquel,Santa Cruz-Watsonville,Santa Cruz County,1073752
87242,9170,66611,Zip,KS,KS,Topeka,Topeka,Shawnee County,100722
65687,9170,19004,Zip,PA,PA,Lower Merion Township,Philadelphia-Camden-Wilmington,Montgomery County,618217
61126,9172,8609,Zip,NJ,NJ,Trenton,Trenton,Mercer County,94167
60901,9173,8004,Zip,NJ,NJ,Winslow Township,Philadelphia-Camden-Wilmington,Camden County,226092
69863,9174,28333,Zip,NC,NC,Dudley,Goldsboro,Wayne County,101263
76521,9175,43103,Zip,OH,OH,Ashville,Columbus,Pickaway County,218882
73094,9176,34428,Zip,FL,FL,Crystal River,Homosassa Springs,Citrus County,196381
91318,9177,76230,Zip,TX,TX,Bowie,,Montague County,122268
70995,9177,30268,Zip,GA,GA,Palmetto,Atlanta-Sandy Springs-Roswell,Fulton County,223066
93483,9177,80621,Zip,CO,CO,Fort Lupton,Greeley,Weld County,388646
83593,9180,58301,Zip,ND,ND,Devils Lake,,Ramsey County,175695
91727,9180,77078,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,144194
94920,9182,85344,Zip,AZ,AZ,Parker,,La Paz County,273982
83864,9183,58854,Zip,ND,ND,Watford City,,McKenzie County,268719
422747,9184,99623,Zip,AK,AK,Wasilla,Anchorage,Matanuska Susitna Borough,224063
77823,9185,45806,Zip,OH,OH,Fort Shawnee,Lima,Allen County,161626
58811,9186,2563,Zip,MA,MA,Sandwich,Barnstable Town,Barnstable County,478756
66628,9187,20781,Zip,MD,MD,Hyattsville,Washington-Arlington-Alexandria,Prince Georges County,413446
85784,9188,62918,Zip,IL,IL,Carterville,Carbondale-Marion,Williamson County,131965
63646,9188,14625,Zip,NY,NY,Town Of Penfield,Rochester,Monroe County,237715
73724,9188,36064,Zip,AL,AL,Pike Road,Montgomery,Montgomery County,300292
88886,9191,71052,Zip,LA,LA,Mansfield,Shreveport-Bossier City,De Soto Parish,103177
84574,9191,60545,Zip,IL,IL,Plano,Chicago-Naperville-Elgin,Kendall County,197937
73039,9193,34217,Zip,FL,FL,Holmes Beach,North Port-Sarasota-Bradenton,Manatee County,886240
72128,9193,32643,Zip,FL,FL,High Springs,Gainesville,Alachua County,219214
93803,9193,81505,Zip,CO,CO,Grand Junction,Grand Junction,Mesa County,363059
70668,9193,29691,Zip,SC,SC,Walhalla,Seneca,Oconee County,151080
72473,9197,33170,Zip,FL,FL,Goulds,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,344618
59287,9198,3909,Zip,ME,ME,York,Portland-South Portland,York County,533561
73969,9198,36610,Zip,AL,AL,Prichard,Mobile,Mobile County,20634
85256,9200,62010,Zip,IL,IL,Bethalto,St. Louis,Madison County,141492
87142,9201,66226,Zip,KS,KS,Shawnee,Kansas City,Johnson County,356042
60571,9201,7062,Zip,NJ,NJ,Plainfield,New York-Newark-Jersey City,Union County,334245
61086,9203,8512,Zip,NJ,NJ,Cranbury Township,New York-Newark-Jersey City,Middlesex County,527618
74987,9203,38751,Zip,MS,MS,Indianola,Indianola,Sunflower County,72608
72875,9205,33868,Zip,FL,FL,Polk City,Lakeland-Winter Haven,Polk County,226375
81387,9205,53563,Zip,WI,WI,Milton,Janesville-Beloit,Rock County,234383
95805,9205,89109,Zip,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County,379407
88597,9208,70444,Zip,LA,LA,Kentwood,Hammond,Tangipahoa Parish,114820
87514,9208,67219,Zip,KS,KS,Park City,Wichita,Sedgwick County,120020
86148,9210,63670,Zip,MO,MO,Sainte Genevieve,,Sainte Genevieve County,125350
73333,9211,35125,Zip,AL,AL,Pell City,Birmingham-Hoover,Saint Clair County,164010
88652,9212,70529,Zip,LA,LA,Duson,Lafayette,Lafayette Parish,157623
59703,9213,4915,Zip,ME,ME,Belfast,,Waldo County,223301
76324,9214,42345,Zip,KY,KY,Greenville,Central City,Muhlenberg County,104321
99734,9214,98346,Zip,WA,WA,Kingston,Bremerton-Silverdale,Kitsap County,546733
97154,9216,93212,Zip,CA,CA,Corcoran,Hanford-Corcoran,Kings County,183720
90568,9217,74868,Zip,OK,OK,Seminole,,Seminole County,70827
65770,9217,19102,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,503936
70167,9219,28723,Zip,NC,NC,Cullowhee,Cullowhee,Jackson County,275458
58373,9219,1462,Zip,MA,MA,Lunenburg,Worcester,Worcester County,390150
84465,9221,60410,Zip,IL,IL,Channahon,Chicago-Naperville-Elgin,Will County,265477
80452,9222,50588,Zip,IA,IA,Storm Lake,Storm Lake,Buena Vista County,134949
73140,9222,34604,Zip,FL,FL,Spring Hill,Tampa-St. Petersburg-Clearwater,Hernando County,231346
73643,9224,35906,Zip,AL,AL,Rainbow City,Gadsden,Etowah County,167897
64800,9225,16901,Zip,PA,PA,Delmar Township,,Tioga County,180673
79500,9226,49007,Zip,MI,MI,Kalamazoo,Kalamazoo-Portage,Kalamazoo County,69785
67459,9227,22960,Zip,VA,VA,Orange,,Orange County,217098
71428,9228,31082,Zip,GA,GA,Sandersville,,Washington County,101098
85048,9228,61548,Zip,IL,IL,Metamora,Peoria,Woodford County,226198
70342,9230,29161,Zip,SC,SC,Timmonsville,Florence,Florence County,117297
60214,9230,6239,Zip,CT,CT,Killingly,Worcester,Windham County,228232
64563,9230,16354,Zip,PA,PA,Titusville,Meadville,Crawford County,101699
70218,9233,28778,Zip,NC,NC,Swannanoa,Asheville,Buncombe County,279029
67754,9234,23510,Zip,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,455052
95255,9235,87020,Zip,NM,NM,Grants,Grants,Cibola County,118642
86322,9235,64075,Zip,MO,MO,Oak Grove,Kansas City,Jackson County,225519
84690,9235,60712,Zip,IL,IL,Lincolnwood,Chicago-Naperville-Elgin,Cook County,408628
76958,9235,44044,Zip,OH,OH,Grafton,Cleveland-Elyria,Lorain County,207660
84557,9239,60523,Zip,IL,IL,Oak Brook,Chicago-Naperville-Elgin,DuPage County,808341
66748,9240,21047,Zip,MD,MD,Fallston,Baltimore-Columbia-Towson,Harford County,432871
99504,9240,98019,Zip,WA,WA,Duvall,Seattle-Tacoma-Bellevue,King County,729668
79159,9240,48360,Zip,MI,MI,Orion,Detroit-Warren-Dearborn,Oakland County,339766
98104,9240,95320,Zip,CA,CA,Escalon,Stockton-Lodi,San Joaquin County,495899
62684,9244,12586,Zip,NY,NY,Walden,New York-Newark-Jersey City,Orange County,282014
88664,9245,70544,Zip,LA,LA,Jeanerette,Morgan City,Saint Mary Parish,83326
69033,9245,26452,Zip,WV,WV,Weston,,Lewis County,73910
67405,9247,22827,Zip,VA,VA,Elkton,Harrisonburg,Rockingham County,199602
96466,9248,91708,Zip,CA,CA,Chino,Riverside-San Bernardino-Ontario,San Bernardino County,577396
86345,9249,64105,Zip,MO,MO,Kansas City,Kansas City,Jackson County,236050
72549,9250,33330,Zip,FL,FL,Cooper City,Miami-Fort Lauderdale-West Palm Beach,Broward County,676287
59476,9251,4412,Zip,ME,ME,Brewer,Bangor,Penobscot County,198760
73556,9252,35634,Zip,AL,AL,Florence,Florence-Muscle Shoals,Lauderdale County,194103
81522,9252,53963,Zip,WI,WI,Waupun,Fond du Lac,Fond du Lac County,147409
92110,9254,77807,Zip,TX,TX,Bryan,College Station-Bryan,Brazos County,221246
66686,9255,20882,Zip,MD,MD,Damascus,Washington-Arlington-Alexandria,Montgomery County,617895
58529,9256,1879,Zip,MA,MA,Tyngsboro,Boston-Cambridge-Newton,Middlesex County,504066
83125,9257,57069,Zip,SD,SD,Vermillion,Vermillion,Clay County,189766
60860,9258,7885,Zip,NJ,NJ,Wharton,New York-Newark-Jersey City,Morris County,347962
97918,9259,95006,Zip,CA,CA,Boulder Creek,Santa Cruz-Watsonville,Santa Cruz County,698270
99253,9259,97403,Zip,OR,OR,Eugene,Eugene,Lane County,501225
61840,9259,10528,Zip,NY,NY,Harrison,New York-Newark-Jersey City,Westchester County,1123254
79466,9262,48895,Zip,MI,MI,Williamston,Lansing-East Lansing,Ingham County,253073
93066,9262,79756,Zip,TX,TX,Monahans,,Ward County,131790
78761,9264,47804,Zip,IN,IN,Terre Haute,Terre Haute,Vigo County,64006
60873,9265,7932,Zip,NJ,NJ,Florham Park,New York-Newark-Jersey City,Morris County,697435
64928,9266,17102,Zip,PA,PA,Harrisburg,Harrisburg-Carlisle,Dauphin County,136032
76993,9266,44090,Zip,OH,OH,Wellington,Cleveland-Elyria,Lorain County,196980
85025,9268,61523,Zip,IL,IL,Chillicothe,Peoria,Peoria County,121882
93634,9268,81006,Zip,CO,CO,Pueblo,Pueblo,Pueblo County,286212
90237,9270,74023,Zip,OK,OK,Cushing,Stillwater,Payne County,87484
77192,9271,44471,Zip,OH,OH,Struthers,Youngstown-Warren-Boardman,Mahoning County,78654
73785,9273,36206,Zip,AL,AL,Saks,Anniston-Oxford-Jacksonville,Calhoun County,112163
84422,9273,60176,Zip,IL,IL,Schiller Park,Chicago-Naperville-Elgin,Cook County,258431
78993,9275,48122,Zip,MI,MI,Melvindale,Detroit-Warren-Dearborn,Wayne County,96389
94720,9275,85004,Zip,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,350428
62102,9277,11416,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,618866
84586,9277,60558,Zip,IL,IL,Western Springs,Chicago-Naperville-Elgin,Cook County,591682
60942,9277,8051,Zip,NJ,NJ,Mantua Township,Philadelphia-Camden-Wilmington,Gloucester County,217773
65995,9280,19540,Zip,PA,PA,Mohnton,Reading,Berks County,272394
64939,9280,17113,Zip,PA,PA,Steelton,Harrisburg-Carlisle,Dauphin County,125942
65418,9282,18324,Zip,PA,PA,Lehman Township,New York-Newark-Jersey City,Pike County,150483
88549,9282,70346,Zip,LA,LA,Donaldsonville,Baton Rouge,Ascension Parish,154071
58251,9282,1082,Zip,MA,MA,Ware,Springfield,Hampshire County,239490
84885,9285,61301,Zip,IL,IL,La Salle,Ottawa-Peru,La Salle County,90157
60392,9287,6608,Zip,CT,CT,Bridgeport,Bridgeport-Stamford-Norwalk,Fairfield County,192255
70524,9287,29510,Zip,SC,SC,Andrews,Georgetown,Georgetown County,96400
74350,9289,37381,Zip,TN,TN,Spring City,Dayton,Rhea County,161491
86728,9289,65233,Zip,MO,MO,Boonville,,Cooper County,145424
69940,9291,28425,Zip,NC,NC,Burgaw,Wilmington,Pender County,165527
98116,9292,95334,Zip,CA,CA,Livingston,Merced,Merced County,314092
88598,9293,70445,Zip,LA,LA,Lacombe,New Orleans-Metairie,Saint Tammany Parish,195544
76467,9294,43021,Zip,OH,OH,Galena,Columbus,Delaware County,462629
66678,9295,20872,Zip,MD,MD,Damascus,Washington-Arlington-Alexandria,Montgomery County,442775
84582,9296,60554,Zip,IL,IL,Sugar Grove,Chicago-Naperville-Elgin,Kane County,314665
77152,9296,44408,Zip,OH,OH,Columbiana,Salem,Columbiana County,170004
91717,9298,77068,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,249895
99598,9299,98148,Zip,WA,WA,Burien,Seattle-Tacoma-Bellevue,King County,517592
58374,9299,1463,Zip,MA,MA,Pepperell,Boston-Cambridge-Newton,Middlesex County,427403
74830,9301,38462,Zip,TN,TN,Hohenwald,,Lewis County,118477
78018,9301,46184,Zip,IN,IN,New Whiteland,Indianapolis-Carmel-Anderson,Johnson County,181886
61133,9301,8628,Zip,NJ,NJ,Ewing Township,Trenton,Mercer County,287913
99319,9304,97479,Zip,OR,OR,Sutherlin,Roseburg,Douglas County,251846
83449,9304,57785,Zip,SD,SD,Sturgis,Rapid City,Meade County,226247
62122,9306,11436,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,533272
399687,9306,97089,Zip,OR,OR,Damascus,Portland-Vancouver-Hillsboro,Clackamas County,545422
85074,9306,61607,Zip,IL,IL,Bartonville,Peoria,Peoria County,115523
94450,9309,84087,Zip,UT,UT,Woods Cross,Ogden-Clearfield,Davis County,417844
80296,9309,50327,Zip,IA,IA,Pleasant Hill,Des Moines-West Des Moines,Polk County,248761
71179,9311,30531,Zip,GA,GA,Cornelia,Cornelia,Habersham County,160394
87879,9312,68133,Zip,NE,NE,Papillion,Omaha-Council Bluffs,Sarpy County,320551
97291,9312,93465,Zip,CA,CA,Templeton,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,720794
94719,9314,85003,Zip,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,537490
82014,9314,54971,Zip,WI,WI,Ripon,Fond du Lac,Fond du Lac County,145426
71174,9314,30525,Zip,GA,GA,Clayton,,Rabun County,216430
78284,9317,46802,Zip,IN,IN,Fort Wayne,Fort Wayne,Allen County,74000
417439,9317,85131,Zip,AZ,AZ,Eloy,Phoenix-Mesa-Scottsdale,Pinal County,189105
62481,9319,12211,Zip,NY,NY,Town of Colonie,Albany-Schenectady-Troy,Albany County,326690
67044,9320,21788,Zip,MD,MD,Thurmont,Washington-Arlington-Alexandria,Frederick County,298953
89631,9320,72560,Zip,AR,AR,Mountain View,,Stone County,130419
91517,9322,76645,Zip,TX,TX,Hillsboro,,Hill County,92573
79588,9323,49103,Zip,MI,MI,Oronoko,Niles-Benton Harbor,Berrien County,202974
72126,9323,32640,Zip,FL,FL,Hawthorne,Palatka,Putnam County,159142
71858,9325,32204,Zip,FL,FL,Jacksonville,Jacksonville,Duval County,255776
77171,9325,44432,Zip,OH,OH,Lisbon,Salem,Columbiana County,109611
72239,9327,32814,Zip,FL,FL,Orlando,Orlando-Kissimmee-Sanford,Orange County,565134
60889,9328,7974,Zip,NJ,NJ,New Providence,New York-Newark-Jersey City,Union County,659000
91289,9328,76164,Zip,TX,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,148070
73567,9328,35653,Zip,AL,AL,Russellville,,Franklin County,90246
62238,9328,11764,Zip,NY,NY,Miller Place,New York-Newark-Jersey City,Suffolk County,538383
65950,9328,19475,Zip,PA,PA,East Vincent Township,Philadelphia-Camden-Wilmington,Chester County,343821
74628,9333,38068,Zip,TN,TN,Somerville,Memphis,Fayette County,186678
59145,9334,3570,Zip,NH,NH,Berlin,Berlin,Coos County,88403
78441,9335,47119,Zip,IN,IN,Floyds Knobs,Louisville/Jefferson County,Floyd County,294272
84143,9335,59711,Zip,MT,MT,Anaconda,,Deer Lodge County,151523
58627,9337,2113,Zip,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,1069209
70446,9338,29401,Zip,SC,SC,Charleston,Charleston-North Charleston,Charleston County,1264381
64836,9338,17003,Zip,PA,PA,Annville,Lebanon,Lebanon County,243331
98146,9340,95368,Zip,CA,CA,Salida,Modesto,Stanislaus County,398917
93954,9341,82633,Zip,WY,WY,Douglas,,Converse County,249580
63617,9341,14586,Zip,NY,NY,Town Of Henrietta,Rochester,Monroe County,222638
58478,9343,1754,Zip,MA,MA,Maynard,Boston-Cambridge-Newton,Middlesex County,458886
72935,9344,33954,Zip,FL,FL,Port Charlotte,Punta Gorda,Charlotte County,241319
78204,9344,46617,Zip,IN,IN,South Bend,South Bend-Mishawaka,Saint Joseph County,175420
66051,9346,19734,Zip,DE,DE,Townsend,Philadelphia-Camden-Wilmington,New Castle County,356403
58897,9347,2769,Zip,MA,MA,Rehoboth,Providence-Warwick,Bristol County,487315
76398,9347,42602,Zip,KY,KY,Albany,,Clinton County,82683
58995,9349,2921,Zip,RI,RI,Cranston,Providence-Warwick,Providence County,443232
73095,9350,34429,Zip,FL,FL,Crystal River,Homosassa Springs,Citrus County,196762
69632,9351,27958,Zip,NC,NC,Moyock,Virginia Beach-Norfolk-Newport News,Currituck County,328803
72143,9351,32680,Zip,FL,FL,Old Town,,Dixie County,109952
77386,9353,44890,Zip,OH,OH,Willard,Norwalk,Huron County,103837
84994,9353,61462,Zip,IL,IL,Monmouth,,Warren County,85148
100043,9353,98948,Zip,WA,WA,Toppenish,Yakima,Yakima County,202681
89658,9353,72616,Zip,AR,AR,Berryville,,Carroll County,130879
83068,9357,57005,Zip,SD,SD,Brandon,Sioux Falls,Minnehaha County,280477
